Location.Country|Location.Region|Location.Altitude.Average|Year|Data.Type.Species|Data.Scores.Total
Nicaragua|kiambu|1531|2010|Arabica|82
Nicaragua|kiambu|656|2012|Robusta|89
Guatemala|santa rosa|1388|2011|Arabica|63
Nicaragua|huehuetenango|1537|2013|Arabica|72
Peru|comayagua|1449|2015|Arabica|90
Ethiopia|oriente|1288|2010|Arabica|68
India|ocotepeque|1256|2013|Arabica|67
Mexico|jalapa|685|2013|Arabica|75
Ethiopia|oriente|427|2018|Arabica|81
Nicaragua|vercruz|1585|2010|Arabica|61
Guatemala|santa rosa|650|2015|Arabica|86
Brazil|kiambu|1633|2011|Arabica|63
Vietnam|huehuetenango|406|2012|Arabica|67
Nicaragua|comayagua|398|2017|Robusta|74
Colombia|santa rosa|16|2018|Arabica|80
India|jalapa|1781|2011|Arabica|87
Peru|vercruz|133|2016|Arabica|70
Peru|vercruz|1234|2011|Arabica|67
India|comayagua|1626|2014|Arabica|70
Colombia|oriente|1536|2011|Arabica|82
Mexico|kiambu|1341|2016|Arabica|85
Sumatra|huehuetenango|1242|2016|Arabica|64
India|ocotepeque|1776|2013|Arabica|72
Nicaragua|santa rosa|1053|2017|Arabica|88
Vietnam|san marcos|42|2014|Arabica|78
Mexico|san marcos|312|2013|Arabica|65
Ethiopia|jalapa|71|2013|Arabica|70
Brazil|oriente|395|2010|Arabica|68
Brazil|kiambu|497|2016|Arabica|63
Nicaragua|huehuetenango|1781|2018|Arabica|75
Ethiopia|kiambu|620|2016|Arabica|62
Guatemala|huehuetenango|446|2016|Arabica|81
India|oriente|96|2010|Arabica|71
Colombia|vercruz|770|2014|Arabica|86
Ethiopia|vercruz|622|2011|Arabica|85
Peru|kiambu|1355|2014|Arabica|83
Mexico|kiambu|1675|2016|Arabica|74
India|oriente|1160|2010|Robusta|90
Guatemala|vercruz|620|2018|Arabica|63
Colombia|vercruz|1837|2017|Arabica|74
Ethiopia|vercruz|1978|2012|Arabica|70
Mexico|dala|825|2012|Arabica|68
Mexico|ocotepeque|398|2015|Arabica|88
Nicaragua|huehuetenango|161|2013|Arabica|73
Vietnam|comayagua|434|2014|Arabica|76
Guatemala|vercruz|482|2010|Arabica|89
Peru|oriente|1434|2018|Arabica|86
Ethiopia|jalapa|1057|2014|Arabica|75
Vietnam|ocotepeque|635|2018|Arabica|60
Vietnam|santa rosa|1622|2018|Arabica|64
India|ocotepeque|1584|2011|Arabica|87
Mexico|jalapa|137|2013|Robusta|62
Ethiopia|oriente|939|2010|Arabica|69
India|huehuetenango|215|2014|Arabica|84
Peru|ocotepeque|1795|2010|Arabica|66
Ethiopia|ocotepeque|1880|2012|Arabica|72
Ethiopia|comayagua|147|2012|Robusta|73
Brazil|jalapa|1231|2018|Arabica|86
India|oriente|681|2016|Arabica|65
Colombia|comayagua|1503|2015|Arabica|90
India|huehuetenango|425|2017|Arabica|60
Peru|vercruz|1656|2014|Arabica|66
Sumatra|comayagua|917|2016|Arabica|80
Peru|vercruz|1870|2010|Arabica|90
Sumatra|santa rosa|1772|2018|Arabica|90
Mexico|dala|1930|2015|Arabica|77
Guatemala|comayagua|16|2010|Arabica|73
Guatemala|santa rosa|1077|2013|Arabica|76
Nicaragua|huehuetenango|968|2016|Arabica|80
Nicaragua|vercruz|1858|2012|Arabica|67
Mexico|santa rosa|1384|2016|Arabica|89
Vietnam|oriente|1452|2013|Arabica|68
Guatemala|santa rosa|1771|2014|Arabica|80
Ethiopia|oriente|555|2016|Arabica|77
India|oriente|1757|2012|Arabica|60
Sumatra|dala|1287|2018|Arabica|89
Vietnam|ocotepeque|1957|2011|Arabica|64
Brazil|comayagua|1317|2018|Arabica|83
Brazil|jalapa|1949|2011|Arabica|63
Peru|dala|1092|2011|Robusta|66
Guatemala|san marcos|1055|2014|Arabica|64
Sumatra|comayagua|1427|2010|Arabica|60
Colombia|oriente|166|2013|Arabica|87
Nicaragua|jalapa|82|2014|Arabica|83
Guatemala|kiambu|275|2013|Arabica|62
India|jalapa|1898|2017|Arabica|60
Vietnam|dala|1105|2014|Arabica|81
Nicaragua|oriente|1267|2012|Arabica|74
Nicaragua|ocotepeque|563|2014|Arabica|70
Guatemala|huehuetenango|1196|2017|Arabica|61
Colombia|oriente|1736|2011|Arabica|62
Ethiopia|dala|413|2018|Arabica|73
India|santa rosa|16|2015|Arabica|67
Guatemala|jalapa|831|2012|Arabica|64
Mexico|santa rosa|455|2017|Arabica|82
Ethiopia|ocotepeque|1074|2012|Arabica|74
Sumatra|jalapa|69|2016|Arabica|77
Brazil|oriente|318|2012|Arabica|81
Ethiopia|huehuetenango|374|2014|Arabica|61
Vietnam|jalapa|616|2010|Arabica|78
Guatemala|comayagua|1540|2010|Arabica|72
Mexico|vercruz|1469|2015|Arabica|77
Mexico|ocotepeque|1220|2015|Arabica|70
Mexico|santa rosa|1349|2011|Arabica|73
Ethiopia|huehuetenango|1768|2010|Arabica|65
Brazil|dala|638|2011|Arabica|71
Guatemala|santa rosa|1124|2014|Arabica|79
India|oriente|362|2017|Arabica|75
Ethiopia|oriente|1647|2015|Arabica|60
Nicaragua|vercruz|1379|2017|Robusta|61
Brazil|comayagua|698|2015|Arabica|81
Brazil|jalapa|1030|2015|Arabica|72
Ethiopia|ocotepeque|863|2010|Arabica|75
Peru|dala|152|2010|Arabica|66
Nicaragua|vercruz|1873|2016|Arabica|77
Brazil|san marcos|578|2010|Arabica|71
India|oriente|9|2017|Arabica|90
Vietnam|huehuetenango|1036|2013|Arabica|69
India|kiambu|1175|2016|Arabica|83
Vietnam|kiambu|82|2015|Arabica|77
Nicaragua|ocotepeque|1713|2012|Arabica|81
Peru|comayagua|1648|2012|Arabica|72
Peru|huehuetenango|1161|2015|Arabica|68
Mexico|huehuetenango|1802|2014|Arabica|71
Nicaragua|santa rosa|517|2012|Arabica|84
Sumatra|oriente|1525|2016|Arabica|67
Ethiopia|santa rosa|961|2014|Arabica|83
Nicaragua|dala|382|2013|Arabica|86
Guatemala|jalapa|1542|2010|Arabica|71
Brazil|kiambu|1480|2017|Arabica|71
India|ocotepeque|1340|2014|Arabica|87
Vietnam|huehuetenango|273|2018|Arabica|66
Vietnam|san marcos|853|2015|Arabica|76
Brazil|jalapa|519|2013|Arabica|79
Colombia|vercruz|1204|2010|Arabica|89
Mexico|dala|1052|2014|Arabica|77
Peru|vercruz|1542|2012|Arabica|71
Ethiopia|dala|112|2010|Arabica|68
Colombia|ocotepeque|1068|2015|Robusta|67
Sumatra|san marcos|902|2010|Arabica|63
Nicaragua|huehuetenango|830|2011|Arabica|77
Peru|vercruz|1834|2011|Arabica|90
Guatemala|santa rosa|1371|2011|Arabica|64
Nicaragua|kiambu|1202|2018|Arabica|76
India|santa rosa|566|2017|Arabica|85
Guatemala|san marcos|1927|2015|Arabica|79
Nicaragua|jalapa|1083|2014|Arabica|69
Mexico|ocotepeque|142|2014|Arabica|67
Guatemala|dala|1428|2011|Robusta|61
Vietnam|san marcos|1025|2010|Arabica|73
Mexico|huehuetenango|1116|2013|Arabica|88
Peru|vercruz|268|2017|Arabica|71
Vietnam|oriente|610|2013|Arabica|79
India|ocotepeque|143|2011|Arabica|60
Brazil|oriente|1988|2012|Arabica|82
Guatemala|oriente|712|2011|Arabica|73
Colombia|comayagua|364|2014|Arabica|79
Guatemala|san marcos|1099|2015|Arabica|60
India|kiambu|908|2012|Arabica|74
Vietnam|ocotepeque|1098|2018|Arabica|74
Nicaragua|comayagua|363|2018|Arabica|86
Ethiopia|vercruz|290|2013|Arabica|88
Brazil|ocotepeque|804|2015|Arabica|66
Sumatra|vercruz|1659|2011|Arabica|67
India|kiambu|1596|2015|Arabica|79
Mexico|san marcos|456|2015|Arabica|68
Mexico|jalapa|1494|2018|Arabica|74
Nicaragua|huehuetenango|1468|2016|Arabica|84
Nicaragua|dala|163|2013|Robusta|84
Vietnam|santa rosa|611|2016|Arabica|69
India|santa rosa|773|2012|Arabica|66
Ethiopia|kiambu|1488|2017|Arabica|67
Sumatra|oriente|1275|2011|Arabica|80
Mexico|oriente|1272|2016|Arabica|82
Brazil|kiambu|1743|2013|Arabica|87
Peru|comayagua|744|2018|Arabica|60
Sumatra|santa rosa|218|2012|Arabica|79
India|ocotepeque|280|2013|Arabica|83
Ethiopia|kiambu|1609|2014|Arabica|69
Ethiopia|comayagua|572|2014|Arabica|78
Colombia|jalapa|745|2014|Arabica|73
Sumatra|oriente|1706|2018|Arabica|70
Peru|oriente|1567|2010|Arabica|79
Nicaragua|san marcos|1906|2012|Arabica|69
Vietnam|comayagua|634|2015|Arabica|88
Colombia|vercruz|666|2011|Arabica|80
Mexico|dala|516|2017|Arabica|67
Guatemala|huehuetenango|1135|2010|Arabica|72
Mexico|san marcos|696|2016|Arabica|88
India|ocotepeque|95|2012|Arabica|88
Guatemala|huehuetenango|1545|2010|Robusta|86
Colombia|ocotepeque|1588|2011|Arabica|64
Sumatra|san marcos|1998|2018|Robusta|65
Colombia|santa rosa|1563|2016|Arabica|79
Colombia|ocotepeque|1568|2010|Arabica|70
Peru|dala|1731|2016|Arabica|65
Nicaragua|kiambu|208|2012|Arabica|62
Sumatra|vercruz|818|2016|Arabica|87
Mexico|kiambu|1439|2010|Arabica|77
Peru|dala|493|2011|Arabica|69
Peru|jalapa|1848|2018|Arabica|83
Sumatra|ocotepeque|1284|2016|Arabica|75
Ethiopia|huehuetenango|1895|2014|Arabica|77
Nicaragua|jalapa|1520|2012|Arabica|61
India|kiambu|913|2010|Arabica|61
Peru|ocotepeque|1717|2013|Arabica|89
India|ocotepeque|530|2015|Arabica|68
Brazil|comayagua|1595|2016|Arabica|86
Sumatra|oriente|1294|2017|Arabica|76
Colombia|huehuetenango|585|2013|Arabica|86
Brazil|vercruz|1760|2010|Arabica|67
Vietnam|kiambu|769|2011|Arabica|62
Peru|ocotepeque|661|2011|Arabica|67
Peru|vercruz|957|2018|Arabica|63
Brazil|ocotepeque|1255|2018|Arabica|75
Vietnam|oriente|1389|2010|Robusta|67
Ethiopia|vercruz|1406|2018|Arabica|60
Nicaragua|ocotepeque|1156|2011|Arabica|74
India|comayagua|1718|2011|Arabica|60
Peru|santa rosa|1110|2014|Arabica|65
Colombia|dala|966|2014|Robusta|77
Peru|ocotepeque|405|2012|Arabica|80
Brazil|san marcos|1511|2016|Arabica|68
Guatemala|jalapa|509|2017|Arabica|64
Peru|huehuetenango|1985|2013|Arabica|77
Nicaragua|kiambu|1490|2010|Arabica|87
Ethiopia|vercruz|1080|2014|Arabica|89
Mexico|oriente|14|2011|Arabica|68
Ethiopia|oriente|316|2013|Robusta|87
Mexico|dala|899|2011|Arabica|90
Colombia|santa rosa|1336|2016|Arabica|73
Sumatra|jalapa|1022|2013|Arabica|67
Colombia|huehuetenango|77|2013|Arabica|72
Sumatra|san marcos|568|2013|Arabica|63
Guatemala|santa rosa|1227|2014|Arabica|67
India|dala|28|2014|Arabica|79
Sumatra|huehuetenango|872|2010|Arabica|79
Brazil|santa rosa|670|2017|Arabica|64
Guatemala|oriente|344|2013|Arabica|81
Peru|vercruz|1676|2018|Arabica|66
Sumatra|oriente|403|2013|Arabica|77
Brazil|oriente|274|2010|Arabica|82
Mexico|oriente|127|2012|Arabica|64
Colombia|huehuetenango|511|2015|Arabica|86
Mexico|ocotepeque|1770|2016|Arabica|81
Colombia|dala|1526|2011|Arabica|71
Colombia|ocotepeque|322|2014|Arabica|85
Nicaragua|vercruz|1903|2012|Robusta|63
Ethiopia|vercruz|492|2011|Robusta|78
Guatemala|santa rosa|1133|2018|Arabica|88
Mexico|oriente|64|2013|Arabica|84
Vietnam|comayagua|1769|2010|Arabica|89
Brazil|jalapa|615|2011|Robusta|64
Mexico|oriente|780|2015|Arabica|72
Vietnam|kiambu|144|2016|Arabica|63
Colombia|oriente|388|2013|Robusta|66
Guatemala|santa rosa|245|2014|Arabica|87
India|comayagua|1866|2012|Arabica|63
Brazil|dala|220|2016|Arabica|81
Mexico|comayagua|1634|2013|Arabica|65
Brazil|comayagua|569|2010|Robusta|65
Guatemala|oriente|507|2016|Robusta|77
Brazil|oriente|1187|2016|Arabica|78
India|santa rosa|860|2012|Arabica|68
Colombia|santa rosa|1244|2014|Robusta|66
Peru|san marcos|905|2011|Arabica|70
Vietnam|comayagua|1195|2011|Arabica|72
Vietnam|comayagua|398|2014|Robusta|64
Colombia|dala|286|2010|Arabica|84
Guatemala|comayagua|191|2014|Arabica|73
Vietnam|jalapa|693|2011|Arabica|80
Peru|dala|226|2013|Arabica|82
Guatemala|jalapa|910|2012|Arabica|76
Mexico|ocotepeque|1982|2013|Arabica|71
India|kiambu|669|2013|Arabica|76
Colombia|ocotepeque|1349|2014|Robusta|66
Guatemala|oriente|1311|2014|Arabica|67
Brazil|comayagua|1639|2013|Arabica|77
Guatemala|san marcos|318|2018|Arabica|66
Ethiopia|oriente|1368|2015|Arabica|85
Peru|vercruz|1423|2018|Arabica|78
Brazil|ocotepeque|932|2010|Arabica|70
Sumatra|huehuetenango|721|2010|Arabica|71
Colombia|huehuetenango|1783|2016|Arabica|73
Peru|vercruz|1078|2010|Arabica|80
Nicaragua|jalapa|1141|2012|Arabica|88
India|vercruz|856|2012|Arabica|78
Guatemala|santa rosa|1271|2011|Arabica|67
Nicaragua|kiambu|1982|2012|Arabica|86
Guatemala|comayagua|760|2010|Robusta|87
Brazil|comayagua|86|2010|Arabica|82
India|kiambu|35|2016|Arabica|83
Guatemala|ocotepeque|1429|2011|Arabica|88
Ethiopia|vercruz|795|2010|Arabica|61
Sumatra|comayagua|1357|2013|Arabica|90
Vietnam|dala|1830|2014|Arabica|73
Colombia|dala|639|2012|Arabica|74
Guatemala|ocotepeque|885|2011|Arabica|78
Colombia|oriente|1221|2015|Arabica|88
Brazil|vercruz|1557|2010|Arabica|64
Peru|dala|1566|2011|Arabica|90
India|ocotepeque|1240|2010|Arabica|71
Vietnam|ocotepeque|317|2012|Arabica|75
India|vercruz|282|2012|Arabica|65
Mexico|san marcos|689|2015|Arabica|75
Colombia|santa rosa|885|2010|Arabica|73
Guatemala|san marcos|1597|2013|Arabica|85
Peru|santa rosa|1624|2018|Arabica|63
Ethiopia|kiambu|1884|2011|Arabica|90
India|dala|679|2016|Arabica|84
Vietnam|san marcos|210|2010|Arabica|86
Nicaragua|kiambu|865|2012|Arabica|82
Sumatra|jalapa|1748|2010|Arabica|74
Mexico|vercruz|888|2012|Arabica|60
Mexico|huehuetenango|1261|2017|Arabica|88
Brazil|kiambu|1137|2012|Robusta|64
Brazil|dala|614|2015|Arabica|81
Nicaragua|comayagua|114|2017|Robusta|76
India|huehuetenango|1836|2012|Arabica|66
Colombia|oriente|376|2013|Arabica|86
Guatemala|oriente|30|2011|Arabica|88
Brazil|jalapa|1207|2018|Arabica|71
Vietnam|jalapa|535|2016|Robusta|60
India|ocotepeque|1671|2015|Arabica|61
Brazil|santa rosa|863|2018|Arabica|87
Ethiopia|comayagua|1750|2010|Arabica|81
Brazil|santa rosa|1340|2012|Arabica|79
Ethiopia|santa rosa|1983|2012|Arabica|84
India|vercruz|1588|2016|Arabica|64
Peru|san marcos|311|2011|Arabica|66
Ethiopia|oriente|25|2010|Arabica|90
Ethiopia|dala|1758|2014|Arabica|68
Ethiopia|dala|337|2011|Robusta|68
Peru|ocotepeque|1428|2018|Arabica|80
Peru|santa rosa|227|2016|Arabica|86
Vietnam|vercruz|1300|2013|Arabica|70
India|santa rosa|1439|2010|Arabica|83
India|huehuetenango|214|2016|Robusta|69
Vietnam|jalapa|68|2012|Robusta|63
Vietnam|san marcos|1449|2015|Arabica|71
Vietnam|huehuetenango|189|2015|Arabica|78
Peru|huehuetenango|578|2015|Arabica|82
Vietnam|san marcos|650|2010|Arabica|86
Guatemala|huehuetenango|1400|2015|Arabica|61
India|ocotepeque|874|2014|Arabica|90
Vietnam|vercruz|1323|2016|Robusta|72
Sumatra|vercruz|63|2011|Arabica|76
Guatemala|oriente|1762|2014|Arabica|86
Nicaragua|jalapa|462|2012|Arabica|88
Sumatra|san marcos|396|2017|Arabica|70
Sumatra|vercruz|437|2018|Arabica|73
Brazil|dala|979|2010|Arabica|89
India|santa rosa|1244|2018|Arabica|82
Colombia|ocotepeque|1104|2013|Arabica|86
Peru|dala|383|2010|Arabica|65
India|huehuetenango|1108|2015|Arabica|89
Ethiopia|oriente|1050|2011|Arabica|79
Peru|oriente|807|2014|Arabica|87
India|huehuetenango|1793|2015|Arabica|80
Nicaragua|ocotepeque|1531|2018|Arabica|79
Brazil|comayagua|618|2017|Arabica|69
Colombia|ocotepeque|634|2012|Arabica|66
Colombia|ocotepeque|3|2011|Arabica|61
Sumatra|huehuetenango|1643|2015|Arabica|75
Vietnam|ocotepeque|1480|2012|Arabica|82
Brazil|jalapa|1815|2016|Arabica|85
India|san marcos|282|2013|Robusta|61
Nicaragua|huehuetenango|1133|2012|Arabica|87
Colombia|kiambu|1569|2017|Arabica|68
Mexico|ocotepeque|1906|2010|Arabica|70
Guatemala|kiambu|1578|2018|Arabica|88
Guatemala|santa rosa|1346|2014|Arabica|67
Mexico|ocotepeque|1327|2017|Robusta|62
Sumatra|comayagua|1709|2013|Arabica|81
Mexico|jalapa|1221|2011|Arabica|74
India|huehuetenango|166|2012|Arabica|62
Sumatra|comayagua|1457|2010|Arabica|65
Vietnam|kiambu|1312|2015|Arabica|87
Colombia|jalapa|1607|2016|Arabica|78
Ethiopia|dala|1972|2018|Arabica|88
Vietnam|oriente|1502|2012|Arabica|87
Sumatra|santa rosa|1486|2010|Arabica|61
Mexico|vercruz|533|2012|Arabica|77
Vietnam|san marcos|214|2010|Arabica|67
Mexico|jalapa|766|2015|Robusta|75
Vietnam|vercruz|1381|2017|Robusta|90
Mexico|jalapa|1803|2012|Arabica|79
Brazil|dala|1003|2013|Arabica|83
Nicaragua|jalapa|1329|2015|Arabica|64
Brazil|huehuetenango|1416|2018|Arabica|80
Colombia|ocotepeque|1037|2018|Arabica|65
Sumatra|ocotepeque|156|2013|Arabica|83
Guatemala|jalapa|1573|2018|Arabica|64
Colombia|dala|1572|2016|Arabica|77
Peru|jalapa|1463|2016|Arabica|83
India|santa rosa|448|2017|Robusta|69
Guatemala|jalapa|133|2018|Arabica|87
Nicaragua|santa rosa|1858|2010|Arabica|68
Ethiopia|oriente|1317|2012|Arabica|82
Peru|jalapa|1456|2016|Arabica|81
Colombia|dala|13|2017|Arabica|61
Peru|jalapa|88|2017|Arabica|80
Guatemala|jalapa|45|2014|Arabica|67
Guatemala|huehuetenango|1482|2013|Arabica|87
Guatemala|kiambu|1810|2012|Arabica|76
Colombia|kiambu|838|2018|Robusta|64
Ethiopia|san marcos|1356|2018|Arabica|78
Nicaragua|jalapa|993|2014|Arabica|71
Guatemala|dala|126|2016|Arabica|74
Vietnam|san marcos|228|2014|Arabica|63
Guatemala|kiambu|483|2011|Arabica|90
Ethiopia|vercruz|464|2018|Arabica|67
Colombia|oriente|301|2013|Arabica|71
Colombia|san marcos|877|2012|Arabica|79
Guatemala|huehuetenango|1600|2011|Arabica|71
Ethiopia|kiambu|967|2018|Arabica|84
Sumatra|santa rosa|411|2011|Arabica|64
Vietnam|ocotepeque|685|2014|Arabica|72
Guatemala|kiambu|1410|2016|Arabica|67
Guatemala|oriente|1732|2011|Arabica|67
Nicaragua|huehuetenango|815|2013|Arabica|73
Brazil|comayagua|1396|2011|Arabica|84
Brazil|dala|1081|2010|Arabica|90
India|oriente|1050|2012|Robusta|65
Peru|kiambu|268|2011|Arabica|84
Brazil|huehuetenango|1983|2014|Arabica|75
Ethiopia|san marcos|607|2011|Arabica|74
Sumatra|vercruz|1056|2017|Arabica|62
Sumatra|comayagua|1944|2015|Arabica|61
Brazil|dala|411|2015|Arabica|71
India|ocotepeque|1698|2017|Arabica|66
Sumatra|ocotepeque|349|2013|Arabica|75
Vietnam|jalapa|1270|2017|Arabica|71
Guatemala|jalapa|660|2017|Arabica|70
Peru|comayagua|1787|2010|Arabica|83
Guatemala|oriente|1536|2011|Arabica|64
Nicaragua|kiambu|229|2011|Arabica|64
Peru|san marcos|1929|2013|Arabica|67
Nicaragua|oriente|264|2016|Arabica|64
Nicaragua|san marcos|33|2018|Arabica|65
Mexico|ocotepeque|1219|2012|Arabica|76
Guatemala|kiambu|574|2016|Arabica|87
India|oriente|476|2017|Arabica|61
Nicaragua|comayagua|849|2014|Arabica|62
Nicaragua|kiambu|571|2016|Arabica|84
India|vercruz|581|2010|Arabica|81
Guatemala|santa rosa|1796|2018|Arabica|84
Guatemala|dala|353|2012|Arabica|69
Colombia|huehuetenango|1384|2010|Robusta|70
Nicaragua|kiambu|856|2016|Arabica|85
Mexico|jalapa|1962|2011|Arabica|80
Guatemala|santa rosa|621|2014|Arabica|77
Ethiopia|jalapa|380|2012|Arabica|61
India|kiambu|686|2011|Arabica|74
Peru|san marcos|363|2015|Arabica|80
Brazil|comayagua|28|2015|Arabica|76
Colombia|kiambu|1157|2012|Arabica|68
Vietnam|oriente|416|2010|Arabica|62
Peru|oriente|465|2015|Arabica|60
Peru|jalapa|1980|2017|Arabica|80
Guatemala|santa rosa|1803|2016|Robusta|65
Peru|huehuetenango|969|2015|Arabica|86
India|santa rosa|1167|2010|Robusta|62
Sumatra|ocotepeque|295|2010|Arabica|70
Sumatra|san marcos|1015|2014|Arabica|87
Vietnam|huehuetenango|1821|2018|Arabica|75
Sumatra|comayagua|1425|2016|Arabica|73
India|oriente|215|2012|Arabica|90
Vietnam|dala|1455|2016|Arabica|62
Sumatra|ocotepeque|1104|2010|Robusta|75
Nicaragua|san marcos|1576|2017|Arabica|69
India|ocotepeque|1059|2015|Arabica|84
Peru|oriente|270|2015|Arabica|67
Guatemala|comayagua|67|2016|Arabica|90
Colombia|dala|709|2015|Arabica|69
India|vercruz|1483|2017|Arabica|75
Guatemala|san marcos|205|2014|Arabica|64
Guatemala|san marcos|312|2018|Arabica|77
Guatemala|ocotepeque|646|2016|Arabica|67
Nicaragua|vercruz|267|2012|Arabica|62
Vietnam|huehuetenango|354|2015|Arabica|88
Peru|oriente|739|2013|Arabica|70
India|ocotepeque|1688|2015|Arabica|85
Peru|comayagua|151|2018|Arabica|62
Vietnam|jalapa|959|2017|Arabica|60
India|dala|1684|2016|Arabica|90
Peru|dala|88|2017|Arabica|85
Sumatra|santa rosa|1760|2014|Arabica|71
Brazil|vercruz|1387|2018|Arabica|89
Ethiopia|comayagua|1085|2017|Arabica|78
Sumatra|oriente|1511|2017|Arabica|80
India|huehuetenango|1024|2018|Arabica|70
Peru|kiambu|1112|2018|Arabica|78
Ethiopia|ocotepeque|1759|2013|Arabica|69
Brazil|vercruz|1380|2015|Arabica|62
Vietnam|kiambu|558|2017|Arabica|67
Guatemala|ocotepeque|847|2016|Arabica|89
Nicaragua|dala|86|2017|Arabica|76
Brazil|huehuetenango|1997|2016|Robusta|60
Brazil|jalapa|505|2015|Arabica|81
Nicaragua|kiambu|253|2012|Arabica|82
Brazil|dala|1701|2012|Arabica|76
Peru|santa rosa|830|2011|Arabica|67
Mexico|oriente|48|2014|Arabica|63
Vietnam|ocotepeque|4|2017|Arabica|82
Mexico|huehuetenango|577|2016|Arabica|89
Sumatra|oriente|35|2012|Arabica|64
Brazil|san marcos|166|2014|Arabica|85
Nicaragua|huehuetenango|1109|2010|Arabica|60
Ethiopia|dala|757|2012|Arabica|88
Vietnam|huehuetenango|1551|2015|Arabica|87
Vietnam|comayagua|130|2015|Robusta|63
Vietnam|huehuetenango|763|2012|Arabica|89
Sumatra|comayagua|619|2013|Arabica|73
Vietnam|comayagua|552|2016|Arabica|64
Colombia|huehuetenango|1628|2013|Arabica|74
Sumatra|huehuetenango|1527|2010|Arabica|64
Nicaragua|huehuetenango|1120|2012|Arabica|85
Mexico|jalapa|1336|2018|Arabica|77
Brazil|vercruz|1359|2012|Arabica|80
Ethiopia|jalapa|642|2010|Arabica|90
Peru|ocotepeque|649|2013|Arabica|70
Mexico|comayagua|1064|2010|Arabica|75
Colombia|comayagua|1758|2010|Arabica|61
Guatemala|comayagua|1918|2011|Arabica|73
Guatemala|ocotepeque|1504|2017|Arabica|63
India|dala|734|2016|Arabica|61
Peru|jalapa|974|2018|Arabica|88
India|dala|1678|2016|Arabica|87
Vietnam|kiambu|1635|2010|Arabica|63
Sumatra|jalapa|658|2016|Arabica|61
Mexico|ocotepeque|954|2012|Arabica|85
Guatemala|jalapa|1374|2015|Arabica|68
India|ocotepeque|871|2017|Arabica|78
Peru|ocotepeque|1373|2016|Arabica|65
Sumatra|kiambu|53|2013|Arabica|74
Guatemala|vercruz|1171|2012|Robusta|69
Guatemala|dala|1591|2010|Arabica|68
Brazil|santa rosa|337|2014|Arabica|70
Colombia|huehuetenango|125|2012|Arabica|78
Sumatra|ocotepeque|1|2014|Arabica|67
Vietnam|jalapa|1831|2011|Arabica|64
India|vercruz|1827|2011|Arabica|69
Vietnam|san marcos|1535|2018|Arabica|61
Ethiopia|santa rosa|1266|2016|Robusta|69
Guatemala|jalapa|1226|2017|Arabica|87
Vietnam|jalapa|1086|2011|Arabica|77
Ethiopia|vercruz|386|2011|Arabica|83
Brazil|ocotepeque|1199|2011|Robusta|85
Peru|huehuetenango|1987|2015|Arabica|67
Colombia|oriente|1282|2015|Arabica|64
Brazil|kiambu|195|2018|Arabica|73
Ethiopia|vercruz|229|2012|Robusta|84
Mexico|kiambu|386|2017|Arabica|81
Sumatra|dala|541|2012|Arabica|76
Guatemala|kiambu|1121|2018|Arabica|71
Ethiopia|dala|125|2013|Arabica|73
Brazil|oriente|1436|2012|Arabica|90
Guatemala|ocotepeque|188|2018|Arabica|87
